Stock_symbol,Date,Url,Sentiment
GE,2023-11-17 00:00:00+00:00,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-ge-11,4
GE,2023-11-16 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-co.-shares-climb-0.8-past-previous-52-week-high-market-mover,4
GE,2023-11-16 00:00:00+00:00,https://www.nasdaq.com/articles/xli-unp-ge-hon%3A-etf-outflow-alert,4
GE,2023-11-14 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-co.-shares-approach-52-week-high-market-mover-9,4
GE,2023-11-14 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-prices-ease-1-on-record-output-and-ample-storage,3
GE,2023-11-14 00:00:00+00:00,https://www.nasdaq.com/articles/rolls-royce-defends-a350-1000-engine-from-emirates-criticism,3
GE,2023-11-14 00:00:00+00:00,https://www.nasdaq.com/articles/wind-turbine-maker-nordex-turns-q3-core-profit-shares-rise,3
GE,2023-11-14 00:00:00+00:00,https://www.nasdaq.com/articles/aercap-announces-pricing-of-secondary-offering-of-26.72-mln-shares-at-%2465.25-shr,4
GE,2023-11-13 00:00:00+00:00,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-ge-10,4
GE,2023-11-13 00:00:00+00:00,https://www.nasdaq.com/articles/emirates-and-flydubai-place-dubai-airshow-jet-orders,3
GE,2023-11-12 00:00:00+00:00,https://www.nasdaq.com/articles/emirates-90-plane-777x-deal-to-kick-start-dubai-airshow,3
GE,2023-11-11 00:00:00+00:00,https://www.nasdaq.com/articles/stock-buybacks%3A-the-good-and-the-bad,3
GE,2023-11-10 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-cut-oil-rigs-to-lowest-since-jan-2022-for-second-week-baker-hughes,3
GE,2023-11-10 00:00:00+00:00,https://www.nasdaq.com/articles/india-and-us-push-defence-deals-amid-global-challenges,4
GE,2023-11-09 00:00:00+00:00,https://www.nasdaq.com/articles/us-natural-gas-prices-ease-to-2-week-low-on-record-output-mild-weather-0,3
GE,2023-11-08 00:00:00+00:00,https://www.nasdaq.com/articles/ge-factor-based-stock-analysis-2,3
GE,2023-11-07 00:00:00+00:00,https://www.nasdaq.com/articles/1-stock-set-to-fly-on-the-airline-supply-chain-crisis,4
GE,2023-11-07 00:00:00+00:00,https://www.nasdaq.com/articles/vis-ge-ba-de%3A-etf-outflow-alert,4
GE,2023-11-07 00:00:00+00:00,https://www.nasdaq.com/articles/heres-why-you-should-give-general-electric-ge-a-shot-now,4
GE,2023-11-06 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-prices-fall-6-on-record-output-mild-weather,3
GE,2023-11-05 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-stocks-bull-run-isnt-over-yet,4
GE,2023-11-04 00:00:00+00:00,https://www.nasdaq.com/articles/ge-quantitative-stock-analysis-7,3
GE,2023-11-03 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-rig-count-rose-1-at-118-baker-hughes,3
GE,2023-11-03 00:00:00+00:00,https://www.nasdaq.com/articles/markel-mkl-q3-earnings-miss-estimates-revenues-rise-y-y,3
GE,2023-11-03 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-cut-oil-and-gas-rigs-to-lowest-since-feb-2022-baker-hughes-0,3
GE,2023-11-03 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-cut-oil-and-gas-rigs-to-lowest-since-feb-2022-baker-hughes,3
GE,2023-11-02 00:00:00+00:00,https://www.nasdaq.com/articles/british-american-tobacco-names-soraya-benchikh-as-next-cfo,3
GE,2023-11-01 00:00:00+00:00,https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-exxonmobil-philip-morris-international-general-electric,4
GE,2023-11-01 00:00:00+00:00,https://www.nasdaq.com/articles/us-airlines-back-ethanol-industry-position-on-aviation-fuel-credit,3
GE,2023-10-31 00:00:00+00:00,https://www.nasdaq.com/articles/ge-healthcare-beats-quarterly-profit-estimates-on-imaging-device-demand,4
GE,2023-10-31 00:00:00+00:00,https://www.nasdaq.com/articles/should-you-pick-general-electric-stock-at-%24110-after-a-solid-q3,4
GE,2023-10-31 00:00:00+00:00,https://www.nasdaq.com/articles/ge-quantitative-stock-analysis-6,3
GE,2023-10-30 00:00:00+00:00,https://www.nasdaq.com/articles/xli-ge-hon-rtx%3A-etf-outflow-alert,4
GE,2023-10-27 00:00:00+00:00,https://www.nasdaq.com/articles/tools-outdoor-weakness-hurt-stanley-blacks-swk-sales-in-q3,4
GE,2023-10-27 00:00:00+00:00,https://www.nasdaq.com/articles/3-deeply-undervalued-growth-stocks-to-buy-in-november,3
GE,2023-10-27 00:00:00+00:00,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-ge-9,4
GE,2023-10-26 00:00:00+00:00,https://www.nasdaq.com/articles/baker-hughes-raises-full-year-revenue-forecast-on-demand-for-lng-equipment,3
GE,2023-10-26 00:00:00+00:00,https://www.nasdaq.com/articles/honeywell-hon-beats-on-q3-earnings-revenues-revises-view,3
GE,2023-10-26 00:00:00+00:00,https://www.nasdaq.com/articles/the-3-most-undervalued-manufacturing-stocks-to-buy%3A-october-2023,4
GE,2023-10-26 00:00:00+00:00,https://www.nasdaq.com/articles/april-2024-options-now-available-for-general-electric-ge,4
GE,2023-10-26 00:00:00+00:00,https://www.nasdaq.com/articles/rbc-capital-maintains-general-electric-ge-outperform-recommendation-1,3
GE,2023-10-25 00:00:00+00:00,https://www.nasdaq.com/articles/baker-hughes-beats-profit-estimates-on-international-demand,3
GE,2023-10-25 00:00:00+00:00,https://www.nasdaq.com/articles/baker-hughes-beats-quarterly-profit-estimates-1,3
GE,2023-10-25 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-prices-up-1-to-one-week-high-on-colder-forecast,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/ge-halves-leap-engine-delivery-growth-target-for-2024,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/stocks-gain-on-positive-corporate-earnings-results,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-beats-on-q3-earnings-raises-2023-eps-view,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/looking-into-renewable-energy-trends-your-best-bets,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-wall-street-rises-as-upbeat-earnings-forecasts-lift-sentiment,2
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/new-york-throws-support-behind-offshore-wind-with-three-project-awards-0,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-us-stocks-advance-as-earnings-guidance-beat-forecasts,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/new-york-throws-support-behind-offshore-wind-with-three-project-awards,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/wall-street-surges-to-close-higher-powered-by-upbeat-earnings-guidance,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-wall-street-surges-to-close-higher-powered-by-upbeat-earnings-guidance,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/stocks-close-moderately-higher-on-strong-corporate-earnings-results,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-wall-street-climbs-as-bond-selloff-eases-earnings-lift-mood,2
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/q423-earnings-preview%3A-down-21-ytd-will-johnson-controls-stock-continue-to-underperform,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/ge-ge-q3-earnings%3A-taking-a-look-at-key-metrics-versus-estimates,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-futures-rise-as-treasury-yields-retreat-earnings-in-focus,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-q3-23-earnings-conference-call-at-7%3A30-am-et,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/ge-boosts-fy23-outlook-as-q3-results-top-estimates,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-futures-advance-as-treasury-yields-take-a-breather-earnings-in-focus,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/ge-raises-2023-profit-forecast-on-aviation-boom,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/ge-plans-to-spin-off-ge-vernova-and-launch-ge-aerospace-in-beginning-of-q2,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric%3A-bringing-good-things-to-investors-lives,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/markets-today%3A-stocks-climb-on-lower-bond-yields-and-positive-corporate-earnings,3
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/us-stocks-wall-street-eyes-higher-open-as-treasury-yields-retreat-earnings-in-focus,4
GE,2023-10-24 00:00:00+00:00,https://www.nasdaq.com/articles/danaher-beats-profit-estimates-on-respiratory-testing-demand,3
GE,2023-10-23 00:00:00+00:00,https://www.nasdaq.com/articles/pre-market-earnings-report-for-october-24-2023-%3A-ko-dhr-vz-ge-rtx-nee-itw-fi-hca-shw-mmm-0,3
GE,2023-10-23 00:00:00+00:00,https://www.nasdaq.com/articles/big-q3-earnings-headed-our-way%3A-msft-googl-more,3
GE,2023-10-23 00:00:00+00:00,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-ge-8,4
GE,2023-10-23 00:00:00+00:00,https://www.nasdaq.com/articles/pre-market-earnings-report-for-october-24-2023-%3A-ko-dhr-vz-ge-rtx-nee-itw-fi-hca-shw-mmm,3
GE,2023-10-22 00:00:00+00:00,https://www.nasdaq.com/articles/after-an-18-top-line-growth-in-q2-will-general-electric-stock-deliver-another-strong,4
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-prices-down-for-8th-day-in-a-row-on-record-output-0,3
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-add-oil-and-gas-rigs-for-second-week-in-a-row-baker-hughes-0,3
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-add-oil-and-gas-rigs-for-second-week-in-a-row-baker-hughes,3
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/pre-markets-in-red-to-end-a-disappointing-week,3
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/market-breaking-up-with-tina,3
GE,2023-10-20 00:00:00+00:00,https://www.nasdaq.com/articles/5-large-cap-stocks-to-buy-ahead-of-q3-earnings-next-week,3
GE,2023-10-19 00:00:00+00:00,https://www.nasdaq.com/articles/xli-unp-hon-ge%3A-etf-inflow-alert,3
GE,2023-10-19 00:00:00+00:00,https://www.nasdaq.com/articles/packed-week-of-economic-data-earnings,3
GE,2023-10-19 00:00:00+00:00,https://www.nasdaq.com/articles/guru-fundamental-report-for-ge-34,4
GE,2023-10-19 00:00:00+00:00,https://www.nasdaq.com/articles/looking-for-earnings-beat-5-top-stocks-to-play,3
GE,2023-10-18 00:00:00+00:00,https://www.nasdaq.com/articles/how-the-pieces-add-up%3A-ftcs-targets-%2484,3
GE,2023-10-17 00:00:00+00:00,https://www.nasdaq.com/articles/analysts-estimate-3m-mmm-to-report-a-decline-in-earnings%3A-what-to-look-out-for-1,2
GE,2023-10-16 00:00:00+00:00,https://www.nasdaq.com/articles/heres-what-makes-the-sp-500-spy-etf-an-attractive-investment,3
GE,2023-10-13 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-add-most-oil-rigs-in-a-week-since-march-baker-hughes,3
GE,2023-10-12 00:00:00+00:00,https://www.nasdaq.com/articles/3-stocks-warren-buffett-refuses-to-let-go-of,2
GE,2023-10-12 00:00:00+00:00,https://www.nasdaq.com/articles/middle-east-war%3A-3-top-rated-defense-stocks-for-your-portfolio,3
GE,2023-10-12 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-commissions-turbine-units-in-nigeria,2
GE,2023-10-11 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-unit-wins-gas-turbine-order-in-china-0,4
GE,2023-10-11 00:00:00+00:00,https://www.nasdaq.com/articles/noteworthy-etf-outflows%3A-xli-unp-hon-ge,3
GE,2023-10-11 00:00:00+00:00,https://www.nasdaq.com/articles/whats-gone-wrong-with-defense-stocks-in-2023-and-why-they-could-be-buys-now,3
GE,2023-10-10 00:00:00+00:00,https://www.nasdaq.com/articles/which-is-a-better-pick-honeywell-stock-or-travelers,3
GE,2023-10-10 00:00:00+00:00,https://www.nasdaq.com/articles/only-29-of-sp-500-stocks-are-beating-the-index.-heres-what-it-means-for-your-portfolio,3
GE,2023-10-09 00:00:00+00:00,https://www.nasdaq.com/articles/ge-will-pay-%2461-million-to-settle-lawsuit-over-affiliated-401k-fund,2
GE,2023-10-08 00:00:00+00:00,https://www.nasdaq.com/articles/ey-cfo-miller-quit-accounting-firm-in-june-after-spin-off-failed-ft,3
GE,2023-10-06 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-cut-oil-and-gas-rigs-for-third-week-in-a-row-baker-hughes,3
GE,2023-10-06 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-secures-service-agreement-in-senegal,3
GE,2023-10-05 00:00:00+00:00,https://www.nasdaq.com/articles/notable-thursday-option-activity%3A-jnj-be-ge,4
GE,2023-10-05 00:00:00+00:00,https://www.nasdaq.com/articles/analysis-hunt-for-suspect-jet-engine-parts-spurs-call-for-regulation,4
GE,2023-10-04 00:00:00+00:00,https://www.nasdaq.com/articles/amazon-web-services-to-open-development-centre-in-kenya,3
GE,2023-10-04 00:00:00+00:00,https://www.nasdaq.com/articles/blackberry-to-separate-iot-and-cybersecurity-businesses-plans-ipo,3
GE,2023-10-04 00:00:00+00:00,https://www.nasdaq.com/articles/jet-engine-maker-cfm-says-suspect-parts-reached-its-own-repair-shops,3
GE,2023-10-03 00:00:00+00:00,https://www.nasdaq.com/articles/ge-september-2024-options-begin-trading,4
GE,2023-10-03 00:00:00+00:00,https://www.nasdaq.com/articles/xli-unp-hon-ge%3A-large-outflows-detected-at-etf,2
GE,2023-09-29 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-cut-oil-and-gas-rigs-for-third-quarter-in-a-row-baker-hughes,3
GE,2023-09-29 00:00:00+00:00,https://www.nasdaq.com/articles/us-natgas-rig-count-fell-2-at-116-baker-hughes,3
GE,2023-09-29 00:00:00+00:00,https://www.nasdaq.com/articles/dont-miss-the-boom%3A-3-meme-stocks-set-to-explode-higher,4
GE,2023-09-29 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-energyhub-team-up-for-grid-optimization,3
GE,2023-09-28 00:00:00+00:00,https://www.nasdaq.com/articles/ge-must-face-shareholder-lawsuit-over-accounting-disclosures-judge-urges-settlement,4
GE,2023-09-28 00:00:00+00:00,https://www.nasdaq.com/articles/an-ai-powered-healthcare-stock-to-buy-on-the-dip,4
GE,2023-09-28 00:00:00+00:00,https://www.nasdaq.com/articles/general-electrics-ge-unit-signs-moc-with-ukrhydroenergo,3
GE,2023-09-27 00:00:00+00:00,https://www.nasdaq.com/articles/3-sp-500-stocks-with-yields-over-7,4
GE,2023-09-26 00:00:00+00:00,https://www.nasdaq.com/articles/should-investors-buy-general-electric-or-general-mills-stock-right-now,4
GE,2023-09-25 00:00:00+00:00,https://www.nasdaq.com/articles/notable-etf-inflow-detected-xli-hon-unp-ge,3
GE,2023-09-25 00:00:00+00:00,https://www.nasdaq.com/articles/tennet-signs-framework-contract-worth-%242-bln-for-german-dutch-substations,4
GE,2023-09-24 00:00:00+00:00,https://www.nasdaq.com/articles/the-3-best-wind-stocks-to-buy-now%3A-september-2023,3
GE,2023-09-24 00:00:00+00:00,https://www.nasdaq.com/articles/up-125-this-blue-chip-stock-has-1-key-advantage-thats-helping-investors-become-richer,4
GE,2023-09-22 00:00:00+00:00,https://www.nasdaq.com/articles/markel-mkl-gains-15-ytd%3A-will-it-retain-the-bull-run,3
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/time-to-buy-stocks-in-september,3
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/noteworthy-thursday-option-activity%3A-crm-ge-ual,4
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/faa-issues-alert-to-inspect-some-jet-engines-for-unapproved-parts,2
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-upgrades-qairokkum-plant-in-tajikistan,4
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/ge-ex-dividend-reminder-9-25-23,3
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/zacks-industry-outlook-highlights-general-electric-3m-company-and-itt.,3
GE,2023-09-21 00:00:00+00:00,https://www.nasdaq.com/articles/3-bearish-option-trade-ideas-for-this-thursday,4
GE,2023-09-20 00:00:00+00:00,https://www.nasdaq.com/articles/general-electric-ge-unit-wins-transformer-deal-in-germany,4
GE,2023-09-20 00:00:00+00:00,https://www.nasdaq.com/articles/engine-maker-cfm-says-up-to-96-planes-affected-by-fake-parts-probe,4
GE,2023-09-19 00:00:00+00:00,https://www.nasdaq.com/articles/3-top-stocks-from-the-flourishing-diversified-operations-industry,3
GE,2023-09-19 00:00:00+00:00,https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-caterpillar-general-electric-dell-technologies-automatic,3
GE,2023-09-18 00:00:00+00:00,https://www.nasdaq.com/articles/momentum-mondays%3A-stocks-breaking-out-ahead-of-the-fed-meeting,4
GE,2023-09-18 00:00:00+00:00,https://www.nasdaq.com/articles/5-high-flying-bigwigs-in-past-3-months-with-room-for-growth,4
GE,2023-09-18 00:00:00+00:00,https://www.nasdaq.com/articles/ge-healthcare-gets-%2444-mln-grant-to-develop-ai-assisted-ultrasound-tech,4
GE,2023-09-16 00:00:00+00:00,https://www.nasdaq.com/articles/rtx-sell-off%3A-time-to-buy-the-dip,3
GE,2023-09-15 00:00:00+00:00,https://www.nasdaq.com/articles/the-3-most-undervalued-manufacturing-stocks-to-buy-in-september-2023,4
GE,2023-09-15 00:00:00+00:00,https://www.nasdaq.com/articles/prediction%3A-2-artificial-intelligence-ai-growth-stocks-that-will-join-apple-and-microsoft,2
GE,2023-09-15 00:00:00+00:00,https://www.nasdaq.com/articles/us-drillers-add-most-oil-gas-rigs-in-a-week-since-nov-baker-hughes,3
