,Actual,Predicted
332,-0.4296936094760895,-0.4007927477359772
333,-0.41575539112091064,-0.40843677520751953
334,-0.3922843933105469,-0.411964476108551
335,-0.4207363426685333,-0.40548253059387207
336,-0.4426710605621338,-0.40890297293663025
337,-0.40485116839408875,-0.40609210729599
338,-0.4142526686191559,-0.4054231345653534
339,-0.4039876461029053,-0.417129784822464
340,-0.41378381848335266,-0.41316723823547363
341,-0.400922954082489,-0.4100727140903473
342,-0.42342567443847656,-0.41394272446632385
343,-0.3887428343296051,-0.41477108001708984
344,-0.421010285615921,-0.4077650308609009
345,-0.4235420823097229,-0.41110730171203613
346,-0.40411436557769775,-0.411159873008728
347,-0.4138929545879364,-0.409763902425766
348,-0.40492644906044006,-0.4073677062988281
349,-0.41227999329566956,-0.41397738456726074
350,-0.42294731736183167,-0.40452829003334045
351,-0.4296936094760895,-0.4055632948875427
352,-0.41575539112091064,-0.4116746485233307
353,-0.3922843933105469,-0.4144403338432312
354,-0.4207363426685333,-0.40931975841522217
355,-0.4426710605621338,-0.4120677411556244
356,-0.40485116839408875,-0.4098837971687317
357,-0.4142526686191559,-0.40924373269081116
358,-0.4039876461029053,-0.4185102880001068
359,-0.4134157598018646,-0.4106309115886688
360,-0.400922954082489,-0.4029378890991211
361,-0.42342567443847656,-0.40859562158584595
362,-0.3887428343296051,-0.40884697437286377
363,-0.421010285615921,-0.4001878499984741
364,-0.4235420823097229,-0.4041479825973511
365,-0.40411436557769775,-0.4040462374687195
366,-0.4138929545879364,-0.40227368474006653
367,-0.40492644906044006,-0.39882755279541016
368,-0.41227999329566956,-0.40936121344566345
369,-0.42294731736183167,-0.3943532407283783
370,-0.4296936094760895,-0.3990142345428467
371,-0.41575539112091064,-0.40400928258895874
372,-0.3922843933105469,-0.4092347323894501
373,-0.4207363426685333,-0.4012320935726166
374,-0.4426710605621338,-0.40398263931274414
375,-0.40485116839408875,-0.403716504573822
376,-0.4142526686191559,-0.4019818902015686
377,-0.4039876461029053,-0.4139363169670105
378,-0.4134157598018646,-0.4056377112865448
379,-0.39710357785224915,-0.4109773337841034
380,-0.42342567443847656,-0.4103113114833832
381,-0.3887428343296051,-0.4109093248844147
382,-0.421010285615921,-0.39705660939216614
383,-0.4235420823097229,-0.40491345524787903
384,-0.40411436557769775,-0.40431487560272217
385,-0.4138929545879364,-0.40110576152801514
386,-0.40492644906044006,-0.39506417512893677
387,-0.41227999329566956,-0.41112539172172546
388,-0.42294731736183167,-0.39100944995880127
389,-0.4296936094760895,-0.39327988028526306
390,-0.41575539112091064,-0.40484341979026794
391,-0.3922843933105469,-0.4108622968196869
392,-0.4207363426685333,-0.3996199369430542
393,-0.4426710605621338,-0.40732017159461975
394,-0.40485116839408875,-0.40178152918815613
395,-0.4142526686191559,-0.3992866277694702
396,-0.4039876461029053,-0.42056724429130554
397,-0.4134157598018646,-0.40423986315727234
398,-0.39710357785224915,-0.4124312102794647
399,-0.40741732716560364,-0.40132471919059753
400,-0.3887428343296051,-0.4161112308502197
401,-0.421010285615921,-0.40921056270599365
402,-0.4235420823097229,-0.41253578662872314
403,-0.40411436557769775,-0.4124423563480377
404,-0.4138929545879364,-0.4107971489429474
405,-0.40492644906044006,-0.4077421724796295
406,-0.41227999329566956,-0.4172070324420929
407,-0.42294731736183167,-0.40446367859840393
408,-0.4296936094760895,-0.40882745385169983
409,-0.41575539112091064,-0.4118656814098358
410,-0.3922843933105469,-0.4167810380458832
411,-0.4207363426685333,-0.4095463454723358
412,-0.4426710605621338,-0.4119080603122711
413,-0.40485116839408875,-0.4124833643436432
414,-0.4142526686191559,-0.41033726930618286
415,-0.4039876461029053,-0.4206765592098236
416,-0.4134157598018646,-0.4144054353237152
417,-0.39710357785224915,-0.41839858889579773
418,-0.40741732716560364,-0.4116758108139038
419,-0.3457794487476349,-0.4108395278453827
420,-0.421010285615921,-0.40661779046058655
421,-0.4235420823097229,-0.41443750262260437
422,-0.40411436557769775,-0.41316112875938416
423,-0.4138929545879364,-0.4106985926628113
424,-0.40492644906044006,-0.4046667218208313
425,-0.41227999329566956,-0.4197916090488434
426,-0.42294731736183167,-0.39994198083877563
427,-0.4296936094760895,-0.4020257592201233
428,-0.41575539112091064,-0.4152713418006897
429,-0.3922843933105469,-0.41946977376937866
430,-0.4207363426685333,-0.41024109721183777
431,-0.4426710605621338,-0.4182978570461273
432,-0.40485116839408875,-0.41012051701545715
433,-0.4142526686191559,-0.40937116742134094
434,-0.4039876461029053,-0.4295831322669983
435,-0.4134157598018646,-0.4122925102710724
436,-0.39710357785224915,-0.4209558069705963
437,-0.40741732716560364,-0.4100305438041687
438,-0.3457794487476349,-0.4059125483036041
439,-0.38828712701797485,-0.41439759731292725
440,-0.4235420823097229,-0.39913633465766907
441,-0.40411436557769775,-0.398348867893219
442,-0.4138929545879364,-0.39657673239707947
443,-0.40492644906044006,-0.3921055793762207
444,-0.41227999329566956,-0.4040164351463318
445,-0.42294731736183167,-0.38716012239456177
446,-0.4296936094760895,-0.3904589116573334
447,-0.41575539112091064,-0.39991697669029236
448,-0.3922843933105469,-0.40394309163093567
449,-0.4207363426685333,-0.39624127745628357
450,-0.4426710605621338,-0.40127310156822205
451,-0.40485116839408875,-0.39657270908355713
452,-0.4142526686191559,-0.39608559012413025
453,-0.4039876461029053,-0.4110356569290161
454,-0.4134157598018646,-0.39837417006492615
455,-0.39710357785224915,-0.40548697113990784
456,-0.40741732716560364,-0.39626383781433105
457,-0.3457794487476349,-0.39366939663887024
458,-0.38828712701797485,-0.39987918734550476
459,-0.42631441354751587,-0.40522927045822144
460,-0.40411436557769775,-0.41259515285491943
461,-0.4138929545879364,-0.41098278760910034
462,-0.40492644906044006,-0.4073430895805359
463,-0.41227999329566956,-0.41730284690856934
464,-0.42294731736183167,-0.40361273288726807
465,-0.4296936094760895,-0.4064723253250122
466,-0.41575539112091064,-0.41336560249328613
467,-0.3922843933105469,-0.4171507954597473
468,-0.4207363426685333,-0.41041314601898193
469,-0.4426710605621338,-0.41433799266815186
470,-0.40485116839408875,-0.41139352321624756
471,-0.4142526686191559,-0.41046977043151855
472,-0.4039876461029053,-0.42267942428588867
473,-0.4134157598018646,-0.4130048155784607
474,-0.39710357785224915,-0.4184792637825012
475,-0.40741732716560364,-0.41101568937301636
476,-0.3457794487476349,-0.40922361612319946
477,-0.38828712701797485,-0.414034903049469
478,-0.42631441354751587,-0.41781920194625854
479,-0.38245269656181335,-0.4130290746688843
480,-0.4138929545879364,-0.40134772658348083
481,-0.40492644906044006,-0.39593592286109924
482,-0.41227999329566956,-0.4096507728099823
483,-0.42294731736183167,-0.39217329025268555
484,-0.4296936094760895,-0.3935723602771759
485,-0.41575539112091064,-0.40525346994400024
486,-0.3922843933105469,-0.40945708751678467
487,-0.4207363426685333,-0.40062206983566284
488,-0.4426710605621338,-0.40794670581817627
489,-0.40485116839408875,-0.40110138058662415
490,-0.4142526686191559,-0.3999268114566803
491,-0.4039876461029053,-0.4185126721858978
492,-0.4134157598018646,-0.40304335951805115
493,-0.39710357785224915,-0.41070064902305603
494,-0.40741732716560364,-0.40096980333328247
495,-0.3457794487476349,-0.3979450762271881
496,-0.38828712701797485,-0.40510275959968567
497,-0.42631441354751587,-0.41109877824783325
498,-0.38245269656181335,-0.40329739451408386
499,-0.381100594997406,-0.3980339765548706
500,-0.40492644906044006,-0.4021497964859009
501,-0.41227999329566956,-0.41667819023132324
502,-0.42294731736183167,-0.39842623472213745
503,-0.4296936094760895,-0.39936643838882446
504,-0.41575539112091064,-0.4118189811706543
505,-0.3922843933105469,-0.41669005155563354
506,-0.4207363426685333,-0.40677136182785034
507,-0.4426710605621338,-0.41438668966293335
508,-0.40485116839408875,-0.4077947735786438
509,-0.4142526686191559,-0.40607190132141113
510,-0.4039876461029053,-0.4260885715484619
511,-0.4134157598018646,-0.4097679853439331
512,-0.39710357785224915,-0.41788142919540405
513,-0.40741732716560364,-0.4076159596443176
514,-0.3457794487476349,-0.40531855821609497
515,-0.38828712701797485,-0.412256121635437
516,-0.42631441354751587,-0.41786038875579834
517,-0.38245269656181335,-0.4106268286705017
518,-0.381100594997406,-0.4047272205352783
519,-0.3733137249946594,-0.42560768127441406
520,-0.41227999329566956,-0.404153436422348
521,-0.42294731736183167,-0.38725411891937256
522,-0.4296936094760895,-0.38923341035842896
523,-0.41575539112091064,-0.40017586946487427
524,-0.3922843933105469,-0.4040253758430481
525,-0.4207363426685333,-0.3960132598876953
526,-0.4426710605621338,-0.4022689163684845
527,-0.40485116839408875,-0.39616918563842773
528,-0.4142526686191559,-0.3954653739929199
529,-0.4039876461029053,-0.41197511553764343
530,-0.4134157598018646,-0.39798617362976074
531,-0.39710357785224915,-0.40538719296455383
532,-0.40741732716560364,-0.3960062265396118
533,-0.3457794487476349,-0.39306795597076416
534,-0.38828712701797485,-0.3998013734817505
535,-0.42631441354751587,-0.40564972162246704
536,-0.38245269656181335,-0.3978801965713501
537,-0.381100594997406,-0.3934699594974518
538,-0.3733137249946594,-0.4121679663658142
539,-0.45583781599998474,-0.38574135303497314
540,-0.42294731736183167,-0.39207732677459717
541,-0.4296936094760895,-0.3919837772846222
542,-0.41575539112091064,-0.4002859890460968
543,-0.3922843933105469,-0.4029996693134308
544,-0.4207363426685333,-0.3971552848815918
545,-0.4426710605621338,-0.40171489119529724
546,-0.40485116839408875,-0.39744436740875244
547,-0.4142526686191559,-0.39659854769706726
548,-0.4039876461029053,-0.40869882702827454
549,-0.4134157598018646,-0.3983413279056549
550,-0.39710357785224915,-0.4034547209739685
551,-0.40741732716560364,-0.39744219183921814
552,-0.3457794487476349,-0.39675483107566833
553,-0.38828712701797485,-0.4003875255584717
554,-0.42631441354751587,-0.40352144837379456
555,-0.38245269656181335,-0.39924174547195435
556,-0.381100594997406,-0.3960869610309601
557,-0.3733137249946594,-0.40843647718429565
558,-0.45583781599998474,-0.3896125555038452
559,-0.38426437973976135,-0.394618958234787
560,-0.4296936094760895,-0.40532028675079346
561,-0.41575539112091064,-0.4118635654449463
562,-0.3922843933105469,-0.41326722502708435
563,-0.4207363426685333,-0.40952596068382263
564,-0.4426710605621338,-0.414143830537796
565,-0.40485116839408875,-0.40850773453712463
566,-0.4142526686191559,-0.4089890122413635
567,-0.4039876461029053,-0.41894760727882385
568,-0.4134157598018646,-0.41011911630630493
569,-0.39710357785224915,-0.4145621359348297
570,-0.40741732716560364,-0.4085005521774292
571,-0.3457794487476349,-0.4034009277820587
572,-0.38828712701797485,-0.41007301211357117
573,-0.42631441354751587,-0.41607826948165894
574,-0.38245269656181335,-0.40823689103126526
575,-0.381100594997406,-0.4057309329509735
576,-0.3733137249946594,-0.41814741492271423
577,-0.45583781599998474,-0.40398138761520386
578,-0.38426437973976135,-0.40394845604896545
579,-0.4032956659793854,-0.4023640751838684
580,-0.41575539112091064,-0.39522120356559753
581,-0.3922843933105469,-0.4034940004348755
582,-0.4207363426685333,-0.39063605666160583
583,-0.4426710605621338,-0.3953768312931061
584,-0.40485116839408875,-0.39569899439811707
585,-0.4142526686191559,-0.39150315523147583
586,-0.4039876461029053,-0.41043820977211
587,-0.4134157598018646,-0.3982003629207611
588,-0.39710357785224915,-0.4053223133087158
589,-0.40741732716560364,-0.3946010172367096
590,-0.3457794487476349,-0.3957674205303192
591,-0.38828712701797485,-0.39997848868370056
592,-0.42631441354751587,-0.4017089903354645
593,-0.38245269656181335,-0.4005562365055084
594,-0.381100594997406,-0.3926149308681488
595,-0.3733137249946594,-0.4122421443462372
596,-0.45583781599998474,-0.3818892538547516
597,-0.38426437973976135,-0.38598838448524475
598,-0.4032956659793854,-0.38471919298171997
599,-0.4138984978199005,-0.3862060606479645
600,-0.3922843933105469,-0.3958909809589386
601,-0.4207363426685333,-0.39194244146347046
602,-0.4426710605621338,-0.3951526880264282
603,-0.40485116839408875,-0.39212819933891296
604,-0.4142526686191559,-0.3917664587497711
605,-0.4039876461029053,-0.3999289274215698
606,-0.4134157598018646,-0.3932403326034546
607,-0.39710357785224915,-0.3967585861682892
608,-0.40741732716560364,-0.3919855058193207
609,-0.3457794487476349,-0.3898633122444153
610,-0.38828712701797485,-0.39371711015701294
611,-0.42631441354751587,-0.3969580829143524
612,-0.38245269656181335,-0.3928014934062958
613,-0.381100594997406,-0.3904241919517517
614,-0.3733137249946594,-0.3998242914676666
615,-0.45583781599998474,-0.3873594403266907
616,-0.38426437973976135,-0.3886387348175049
617,-0.4032956659793854,-0.38735270500183105
618,-0.4138984978199005,-0.3869604468345642
619,-0.4049248993396759,-0.39828938245773315
620,-0.4207363426685333,-0.41110730171203613
621,-0.4426710605621338,-0.4169374704360962
622,-0.40485116839408875,-0.41075921058654785
623,-0.4142526686191559,-0.4101347327232361
624,-0.4039876461029053,-0.4230676293373108
625,-0.4134157598018646,-0.41175705194473267
626,-0.39710357785224915,-0.4169250726699829
627,-0.40741732716560364,-0.4109426736831665
628,-0.3457794487476349,-0.4087984561920166
629,-0.38828712701797485,-0.41363102197647095
630,-0.42631441354751587,-0.41798269748687744
631,-0.38245269656181335,-0.41206640005111694
632,-0.381100594997406,-0.4089053273200989
633,-0.3733137249946594,-0.4218677878379822
634,-0.45583781599998474,-0.40360918641090393
635,-0.38426437973976135,-0.4078800082206726
636,-0.4032956659793854,-0.40471315383911133
637,-0.4138984978199005,-0.403734028339386
638,-0.4049248993396759,-0.41974592208862305
